Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend
0;0.0;0;0.0;39;964.0705127999998;0.020512821;0.05560439599999999;0.0;0.0;May;2;2;1;4;Returning_Visitor;False
1;45.5;3;1021.666667;130;3376.027564;0.007518797;0.029169274;0.0;0.0;Dec;2;2;1;1;Returning_Visitor;False
6;276.0;0;0.0;24;1021.2;0.014285714;0.022619048;82.43263490000001;0.0;Dec;1;1;3;1;Returning_Visitor;True
5;269.8;0;0.0;8;312.3333333;0.0;0.01;0.0;0.0;Nov;1;1;9;4;Returning_Visitor;False
0;0.0;0;0.0;38;1633.833333;0.0;0.007894736999999999;0.0;0.0;May;2;2;1;1;Returning_Visitor;True
4;184.45833330000002;1;8.166666667000001;44;1398.390775;0.017391304;0.026402848;10.57361945;0.0;Nov;1;2;3;1;Returning_Visitor;True
0;0.0;0;0.0;13;266.8;0.0;0.015384615;0.0;0.0;Jul;2;5;7;4;Returning_Visitor;False
0;0.0;0;0.0;9;138.5;0.022222222000000003;0.047619048;0.0;0.6;May;1;1;2;2;Returning_Visitor;False
6;71.5;0;0.0;47;1532.2;0.009929078000000001;0.019797366;27.26888014;0.0;Mar;2;2;1;1;Returning_Visitor;False
1;51.4;0;0.0;7;562.3;0.0;0.0;36.65735004;0.0;Jul;1;1;6;2;New_Visitor;True
0;0.0;0;0.0;17;600.5;0.0;0.005882353000000001;0.0;0.0;Mar;2;2;7;10;Returning_Visitor;False
2;63.5;0;0.0;9;99.06666667;0.036363636;0.072727273;0.0;0.0;Oct;1;1;1;4;Returning_Visitor;False
2;47.4;0;0.0;14;478.6;0.04375;0.079166667;0.0;0.0;Jul;4;1;1;4;Returning_Visitor;True
0;0.0;4;32.5;7;67.0;0.0;0.022222222000000003;0.0;0.0;Mar;2;2;1;8;New_Visitor;False
8;143.16666669999998;1;22.0;87;2531.0604789999998;0.006896551999999999;0.017705157;0.8604847290000001;0.0;May;1;1;1;1;Returning_Visitor;False
7;60.0;3;23.0;111;2524.501905;0.001694915;0.018834175;6.445051499;0.0;Mar;3;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;6;34.33333333;0.033333333;0.05;0.0;0.6;May;2;2;2;3;Returning_Visitor;False
0;0.0;0;0.0;25;1017.966667;0.008333333;0.017361111000000002;0.0;0.0;Aug;3;2;4;1;Returning_Visitor;True
3;132.5;0;0.0;36;1567.966667;0.0;0.007207206999999999;0.0;0.0;Mar;3;3;2;8;Returning_Visitor;True
1;2.0;0;0.0;24;958.25;0.025;0.035;24.34016667;0.0;May;2;2;1;6;Returning_Visitor;False
0;0.0;0;0.0;19;429.63333330000006;0.0;0.005263158;0.0;0.0;Mar;2;4;1;3;Returning_Visitor;True
0;0.0;0;0.0;27;393.7888889;0.0;0.032193939;0.0;0.0;Nov;3;2;1;11;New_Visitor;True
0;0.0;0;0.0;4;88.0;0.0;0.05;0.0;0.0;Feb;4;1;1;3;Returning_Visitor;False
8;259.8333333;0;0.0;26;535.4666666999999;0.0;0.011494253000000001;0.0;0.0;May;2;2;4;4;Returning_Visitor;False
0;0.0;0;0.0;1;68.0;0.0;0.1;0.0;0.0;May;2;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;33;1475.254167;0.0;0.015530303;9.429362483;0.0;Nov;3;2;4;2;Returning_Visitor;True
0;0.0;0;0.0;16;351.75;0.008888889;0.023492062999999997;0.0;0.0;May;3;2;7;4;Returning_Visitor;False
0;0.0;0;0.0;28;1384.0714289999999;0.007142857;0.032380952000000005;11.01942857;0.0;May;2;4;3;2;Returning_Visitor;False
0;0.0;0;0.0;24;805.0;0.0;0.008695652;53.988;0.0;May;2;2;1;2;New_Visitor;True
2;20.0;0;0.0;17;584.5;0.0;0.011111111000000002;0.0;0.0;Mar;2;2;9;2;Returning_Visitor;False
0;0.0;0;0.0;35;3324.333333;0.011428571;0.024761905;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;2;9.0;0.0;0.066666667;0.0;0.0;Nov;2;2;8;6;Returning_Visitor;False
3;19.33333333;0;0.0;28;710.9083333;0.006451613;0.012903226;0.0;0.0;May;2;2;8;3;New_Visitor;False
2;57.5;0;0.0;10;677.5;0.047619048;0.07013888900000001;0.0;0.0;May;3;2;2;13;Returning_Visitor;False
0;0.0;0;0.0;69;1248.133333;0.005797101;0.029227053;0.0;0.6;May;2;10;9;4;Returning_Visitor;False
4;15.0;1;0.0;38;1155.0;0.004545455;0.020454545;5.903181817999999;0.0;May;2;2;5;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;3;3;1;1;Returning_Visitor;False
4;54.2;1;33.2;64;1324.68;0.0;0.0038647340000000003;0.0;0.0;June;2;2;1;4;New_Visitor;False
1;23.2;0;0.0;4;52.4;0.0;0.02;0.0;0.0;Oct;2;4;2;1;New_Visitor;False
6;220.0;2;327.0;50;1845.1666670000002;0.011111111000000002;0.022376543;10.09862222;0.0;May;2;2;3;1;Returning_Visitor;False
2;1145.25;3;91.30357143;46;2756.19246;0.0;0.01765792;0.0;0.0;Nov;3;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.6;May;1;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;1;1;1;2;New_Visitor;False
4;159.0;0;0.0;3;64.75;0.0;0.014285714;0.0;0.0;Mar;1;1;1;2;Returning_Visitor;False
1;5.384615385;0;0.0;36;1195.726923;0.01372549;0.02254902;19.1127451;0.0;May;2;2;6;4;Returning_Visitor;True
4;1521.0;2;64.0;30;2284.687302;0.019354839;0.042741935;2.304322581;0.0;Mar;2;2;1;1;Returning_Visitor;False
9;145.77083330000002;8;408.5;139;6566.867561999999;0.003477444;0.015531015;67.39709637;0.0;Nov;2;2;3;2;Returning_Visitor;True
0;0.0;2;5.0;5;122.4;0.028571429;0.042857143;0.0;0.0;Jul;3;2;2;4;Returning_Visitor;True
3;52.16666667;3;110.75;65;2019.769468;0.0029411759999999998;0.017081105;3.277744575;0.0;Nov;1;1;6;2;Returning_Visitor;True
4;19.5;0;0.0;47;483.3;0.016326531000000002;0.033469387999999996;5.466387755;1.0;May;2;2;1;6;Returning_Visitor;True
10;200.58333330000002;1;86.0;65;1476.5;0.040096618;0.059661835999999996;1.6803188409999998;0.8;May;2;6;5;1;Returning_Visitor;False
5;79.7;0;0.0;27;1051.55;0.00862069;0.016896552;9.128607511;0.0;Oct;2;5;1;13;Returning_Visitor;False
0;0.0;0;0.0;4;82.0;0.0;0.05;0.0;0.0;Nov;2;2;4;1;Returning_Visitor;False
10;130.55;1;23.2;7;128.2333333;0.006666666999999999;0.015238095;0.0;0.0;Oct;2;2;6;5;New_Visitor;False
0;0.0;0;0.0;12;1077.0;0.018181818;0.054545455;0.0;0.0;May;2;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;11;216.0;0.018181818;0.036363636;0.0;0.0;May;2;5;1;1;Returning_Visitor;False
2;28.0;0;0.0;25;384.15714289999994;0.0074074069999999995;0.008333333;0.0;0.0;May;2;2;4;4;Returning_Visitor;False
0;0.0;0;0.0;5;120.79;0.0;0.00952381;11.80891356;0.0;June;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;72;1353.115146;0.002857143;0.007277211;0.0;0.0;May;2;2;1;4;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;2;2;2;10;Returning_Visitor;False
0;0.0;0;0.0;24;452.41666669999995;0.0;0.020833333;0.0;0.0;Nov;2;2;3;2;Returning_Visitor;True
4;200.83333330000002;0;0.0;18;381.3333333;0.0;0.009090909;0.0;0.0;Mar;2;4;7;2;New_Visitor;True
0;0.0;0;0.0;8;222.0;0.0;0.028571429;53.47457143;0.0;May;1;1;1;2;New_Visitor;True
0;0.0;0;0.0;4;1833.0;0.0;0.05;0.0;0.0;Mar;2;5;2;10;Returning_Visitor;True
5;148.5;0;0.0;25;307.7;0.007692308;0.034615385;0.0;0.0;Oct;4;1;9;3;Returning_Visitor;True
0;0.0;0;0.0;27;925.2933332999999;0.014814815;0.030687831000000002;0.0;0.0;June;1;1;1;4;Returning_Visitor;False
0;0.0;0;0.0;16;588.3333332999999;0.0;0.025;0.0;0.0;Feb;2;4;1;1;Returning_Visitor;False
0;0.0;0;0.0;4;44.0;0.0;0.05;0.0;0.0;May;2;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;22;1321.7;0.0;0.010833333;0.0;0.0;June;2;2;2;13;Returning_Visitor;False
2;112.0;0;0.0;9;198.83333330000002;0.0;0.006060606;0.0;0.0;Mar;3;2;3;2;New_Visitor;True
0;0.0;0;0.0;5;384.0;0.0;0.05;0.0;0.0;May;2;4;4;2;Returning_Visitor;False
0;0.0;0;0.0;1;24.5;0.0;0.1;0.0;0.0;Dec;2;4;3;1;Returning_Visitor;False
0;0.0;0;0.0;4;214.33333330000002;0.0;0.05;0.0;0.0;Nov;1;1;9;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Nov;2;7;3;1;Returning_Visitor;False
3;64.4;0;0.0;5;47.3;0.0;0.022222222000000003;45.82834797;0.0;Sep;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;21;849.8833332999999;0.012698413;0.032063492;0.0;0.0;Mar;1;1;1;1;Returning_Visitor;False
2;24.5;0;0.0;22;353.1666667;0.018181818;0.031818182;0.0;0.0;Mar;2;5;1;3;Returning_Visitor;False
9;140.5;0;0.0;35;1090.490476;0.013675214;0.016892551999999998;0.0;0.0;Mar;1;1;3;2;Returning_Visitor;True
10;161.70833330000002;1;0.0;126;2645.833333;0.004511278;0.01597088;2.776907268;0.6;May;3;2;2;3;Returning_Visitor;False
1;16.0;0;0.0;27;1240.916667;0.0;0.009259259;28.39335492;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;24;674.5;0.041666667000000004;0.0625;0.0;1.0;May;3;3;3;4;Returning_Visitor;True
0;0.0;0;0.0;36;631.3068627;0.021142857;0.047901224000000006;0.0;0.8;May;2;2;3;6;Returning_Visitor;False
0;0.0;0;0.0;2;14.0;0.0;0.1;0.0;0.0;May;2;2;1;1;Returning_Visitor;False
4;158.33333330000002;1;9.0;9;634.2;0.005555556;0.008095238000000001;0.0;0.0;Mar;3;2;1;1;Returning_Visitor;True
2;129.0;0;0.0;31;866.7;0.011827957;0.034101382;18.11148387;0.0;May;3;2;6;1;Returning_Visitor;False
2;43.0;0;0.0;3;23.0;0.0;0.04;0.0;0.0;Mar;2;4;9;2;Returning_Visitor;False
0;0.0;0;0.0;17;631.5;0.011764706000000002;0.064705882;0.0;0.8;May;2;2;1;13;Returning_Visitor;False
1;7.1;0;0.0;16;222.2333333;0.0;0.029411765;0.0;0.0;June;2;5;3;2;Returning_Visitor;False
0;0.0;0;0.0;9;462.5;0.075;0.0875;0.0;0.0;May;1;1;3;3;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Mar;1;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.0;Nov;1;1;4;10;Returning_Visitor;True
3;82.53333333;1;0.0;19;668.7;0.022727273;0.032424242;11.5952257;0.0;Nov;1;1;3;2;Returning_Visitor;False
0;0.0;0;0.0;10;130.5;0.02;0.1;0.0;0.0;Dec;2;2;7;3;Returning_Visitor;False
4;99.33333333;1;103.8;40;2011.9666670000001;0.018181818;0.023484848;9.869649371;0.0;Oct;2;2;1;20;Returning_Visitor;False
0;0.0;0;0.0;4;105.5;0.0;0.05;0.0;0.0;Dec;2;2;2;2;Returning_Visitor;False
0;0.0;0;0.0;7;270.75;0.0;0.057142857000000005;0.0;0.0;Dec;1;1;4;2;Returning_Visitor;True
4;49.2;0;0.0;3;22.0;0.0;0.025;0.0;0.0;Nov;2;2;3;2;New_Visitor;False
1;4.0;0;0.0;0;0.0;0.0;0.066666667;0.0;0.0;Mar;4;1;8;6;Returning_Visitor;False
7;405.2583333;1;88.0;22;661.6309524000001;0.007692308;0.005128205;0.0;0.0;May;1;1;4;2;Returning_Visitor;False
4;56.25;0;0.0;10;182.25;0.0;0.025;0.0;0.0;Nov;3;2;6;2;New_Visitor;False
1;4.5;0;0.0;39;908.3333332999998;0.0;0.0125;33.6501;0.0;May;2;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;3;190.0;0.0;0.066666667;0.0;0.0;Mar;2;7;4;3;Returning_Visitor;True
2;17.2;0;0.0;0;0.0;0.0;0.05;0.0;0.0;Sep;2;2;2;6;New_Visitor;True
7;105.75;0;0.0;124;3394.1301590000003;0.001587302;0.012918871;5.921482086;0.0;May;2;2;3;11;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;2;2;6;13;Returning_Visitor;False
0;0.0;0;0.0;27;352.0833333;0.014814815;0.022222222000000003;0.0;0.0;May;3;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;11;292.9;0.027999999999999997;0.11952381;0.0;0.0;Feb;2;4;3;1;Returning_Visitor;False
15;419.1795254;0;0.0;110;10278.904209999999;0.0128;0.02480939;14.403057500000001;0.0;Oct;2;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;16;195.5;0.0125;0.06875;0.0;0.0;May;2;4;3;4;Returning_Visitor;False
0;0.0;0;0.0;45;1970.0;0.019259259;0.037925926;0.0;0.0;June;4;1;3;3;Returning_Visitor;False
0;0.0;0;0.0;5;93.0;0.0;0.04;0.0;0.0;Nov;2;2;1;3;Returning_Visitor;True
8;102.66666670000001;0;0.0;49;4051.375;0.007272727;0.022949495;0.0;0.0;May;2;4;7;4;Returning_Visitor;False
3;68.0;1;103.0;10;808.5;0.0;0.015384615;35.99261538;0.0;Mar;2;2;3;7;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;2;4;1;3;Returning_Visitor;False
0;0.0;0;0.0;12;770.25;0.0;0.033333333;0.0;0.0;Dec;2;4;1;8;New_Visitor;False
0;0.0;0;0.0;53;1618.203333;0.023846153999999998;0.047628205;0.0;0.0;Oct;1;8;1;1;Returning_Visitor;True
6;109.6;0;0.0;17;495.1;0.0;0.01;0.0;0.0;Oct;2;4;8;2;New_Visitor;False
9;177.33333330000002;0;0.0;70;2346.220238;0.0028985509999999996;0.003457557;0.0;0.0;Nov;1;1;5;3;Returning_Visitor;False
3;14.0;0;0.0;25;4207.666667;0.008333333;0.020833333;0.0;0.0;May;2;2;3;13;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;4;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;3;36.4;0.066666667;0.1;0.0;0.0;June;3;2;1;13;Returning_Visitor;False
1;3.0;0;0.0;5;151.0;0.0;0.016666667;0.0;0.0;May;1;1;1;2;Returning_Visitor;False
3;251.81428569999997;2;101.8;37;1722.814286;0.001025641;0.007997558;4.683075961;0.0;Oct;1;1;1;2;Returning_Visitor;True
2;41.5;2;60.5;21;534.5;0.004347826;0.02173913;0.0;0.0;Mar;2;2;2;13;Returning_Visitor;True
0;0.0;0;0.0;2;11.0;0.0;0.1;0.0;0.0;May;3;2;3;2;Returning_Visitor;False
1;8.0;0;0.0;5;143.5;0.0;0.011111111000000002;0.0;0.0;Mar;3;2;2;3;New_Visitor;True
0;0.0;0;0.0;22;1310.5;0.00952381;0.028571429;23.86359286;0.0;Mar;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;12;459.08333330000005;0.004545455;0.084545455;0.0;0.0;Dec;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;25;1512.52381;0.0;0.024;0.0;0.0;Mar;2;2;3;11;Returning_Visitor;False
0;0.0;3;44.0;179;1738.472529;2.7300000000000003e-05;0.025997611;0.0;0.0;Aug;2;4;9;11;Returning_Visitor;False
1;5.0;0;0.0;58;2492.22402;0.008939014;0.025864237;0.0;0.0;Nov;3;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;8;257.4;0.0;0.028571429;0.0;0.0;Jul;2;2;1;1;Returning_Visitor;True
2;162.0;0;0.0;7;204.5;0.0;0.022222222000000003;0.0;0.0;May;1;1;8;2;New_Visitor;False
0;0.0;0;0.0;8;41.13333333;0.025;0.0625;0.0;0.0;Jul;2;2;9;1;Returning_Visitor;False
0;0.0;0;0.0;106;1974.702597;0.0018867920000000002;0.014426543;1.324135445;0.0;May;2;2;8;3;Returning_Visitor;False
3;31.33333333;0;0.0;33;1077.869048;0.0015625;0.01953125;0.0;0.0;Mar;3;2;6;2;Returning_Visitor;False
11;281.63095239999996;0;0.0;54;923.6757353;0.0;0.012261867;5.150663602;0.0;Mar;1;1;7;2;Returning_Visitor;False
10;247.15;3;788.0;111;2556.373335;0.000423729;0.00814597;2.5149779530000003;0.0;Nov;2;2;1;3;Returning_Visitor;False
3;1528.25;2;91.0;60;1548.08631;0.006349206;0.025925926000000002;22.92341151;0.0;Nov;1;1;1;2;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Nov;2;2;2;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;1;1;3;15;Returning_Visitor;False
5;20.0;0;0.0;72;3220.887143;0.024937342999999997;0.061688596;0.975803268;0.0;Oct;4;1;2;1;Returning_Visitor;False
0;0.0;0;0.0;5;108.0;0.0;0.04;0.0;0.0;May;4;1;3;4;Returning_Visitor;False
1;11.0;0;0.0;51;1059.253472;0.010588235;0.022643039;0.0;0.0;Mar;3;2;6;3;Returning_Visitor;False
0;0.0;0;0.0;9;113.0;0.022222222000000003;0.055555556;0.0;0.4;May;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.0;0.2;0.0;0.2;May;2;2;6;1;Returning_Visitor;False
5;505.0;0;0.0;85;2197.195238;0.015;0.029405769;13.77355814;0.8;May;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.0;Jul;1;2;8;1;Returning_Visitor;False
0;0.0;0;0.0;8;29.16666667;0.0;0.1;0.0;0.0;Dec;2;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;62;1136.60303;0.0;0.003517665;0.0;0.0;Mar;1;1;1;3;Returning_Visitor;True
0;0.0;0;0.0;7;111.66666670000001;0.0;0.014285714;0.0;0.0;Mar;2;4;1;2;Returning_Visitor;True
5;118.7;1;26.0;41;1019.293939;0.049481480999999994;0.05837037;0.0;1.0;May;3;2;7;3;Returning_Visitor;True
0;0.0;0;0.0;5;427.0;0.0;0.04;0.0;0.0;Mar;3;3;3;9;Returning_Visitor;True
0;0.0;0;0.0;5;404.5;0.0;0.05;0.0;0.0;Nov;2;2;1;13;Returning_Visitor;False
0;0.0;0;0.0;6;63.5;0.0;0.016666667;0.0;0.4;May;3;2;7;4;Returning_Visitor;False
1;7.0;0;0.0;7;151.5;0.0;0.025;50.9925;0.0;May;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;5;288.5;0.0;0.0125;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;37;2152.588889;0.001081081;0.017747748;0.0;0.0;Dec;3;3;3;3;Returning_Visitor;False
4;56.5;0;0.0;8;202.16666669999998;0.0;0.01;0.0;0.0;Mar;3;2;1;8;New_Visitor;True
6;211.0;1;58.0;41;2078.666667;0.008333333;0.028125;0.0;0.0;May;2;2;8;6;Returning_Visitor;False
15;149.0316092;2;1529.2;23;2128.704568;0.005714286;0.020425941;16.19731984;0.0;Oct;2;2;2;20;Returning_Visitor;False
0;0.0;0;0.0;5;108.0;0.0;0.08;0.0;0.0;May;2;2;3;13;Returning_Visitor;False
0;0.0;0;0.0;26;532.0;0.030769231;0.044230769;0.0;0.0;Nov;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;7;728.8;0.0;0.0;58.9241766;0.0;Aug;4;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;22;480.96666669999996;0.004848485;0.026652892999999997;0.0;0.0;Mar;2;2;4;3;Returning_Visitor;False
0;0.0;0;0.0;3;70.0;0.0;0.033333333;0.0;0.8;May;2;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;5;277.0;0.0;0.04;0.0;0.0;May;2;2;6;13;Returning_Visitor;False
6;132.22;3;18.0;22;418.8444444;0.0;0.001020408;0.0;0.0;Oct;2;2;1;2;New_Visitor;True
2;68.6;0;0.0;10;279.7666667;0.0;0.033333333;0.0;0.0;Oct;1;2;7;4;New_Visitor;False
0;0.0;0;0.0;5;309.0;0.05;0.045;0.0;0.0;May;1;1;1;2;Returning_Visitor;True
0;0.0;0;0.0;25;954.4702381000001;0.0;0.012742857;0.0;0.0;Mar;3;2;1;1;Returning_Visitor;True
2;66.0;1;0.0;10;302.0;0.042857143;0.05952381;19.53495497;0.0;Mar;2;6;3;2;Returning_Visitor;False
2;11.5;0;0.0;12;1562.0;0.023;0.042941176;33.1128;0.8;May;2;2;1;1;Returning_Visitor;False
6;91.98484848;3;58.95238095;54;2407.322811;0.0034482759999999997;0.010418719;0.0;0.0;May;3;2;3;4;Returning_Visitor;False
0;0.0;0;0.0;6;0.0;0.2;0.2;0.0;0.0;June;3;2;7;13;Returning_Visitor;False
0;0.0;0;0.0;64;1911.610665;0.0125;0.026739193999999997;0.0;0.0;Nov;1;2;2;10;Returning_Visitor;True
0;0.0;1;41.0;21;459.66666669999995;0.0;0.00952381;18.27428571;0.0;May;2;2;1;4;Returning_Visitor;False
0;0.0;0;0.0;16;519.75;0.0125;0.04;0.0;0.0;Mar;3;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.4;May;3;2;1;1;Returning_Visitor;False
7;135.2833333;3;92.33333333;31;892.7244444;0.0;0.003468013;31.14097898;0.0;Oct;3;2;1;5;Returning_Visitor;False
0;0.0;0;0.0;19;468.83333330000005;0.046296295999999994;0.075;0.0;0.0;May;3;2;3;13;Returning_Visitor;False
8;111.54166670000001;3;226.0;68;1664.14881;0.002702703;0.021846847000000003;6.693658292;0.0;Dec;2;1;1;2;Returning_Visitor;False
0;0.0;0;0.0;6;119.0;0.0;0.033333333;0.0;0.0;Mar;3;2;7;1;Returning_Visitor;True
7;103.6;0;0.0;72;1933.5592589999999;0.005333333000000001;0.026377261000000003;7.806338478;0.0;Sep;2;2;6;2;Returning_Visitor;False
6;122.8;0;0.0;7;175.4;0.0;0.018181818;0.0;0.0;Nov;2;5;5;2;New_Visitor;False
0;0.0;0;0.0;6;197.0;0.0;0.011111111000000002;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.6;May;1;1;7;3;New_Visitor;False
0;0.0;0;0.0;49;1571.12381;0.0042553190000000005;0.010638298000000001;0.0;0.0;Jul;2;2;8;4;New_Visitor;True
6;294.0705128;6;1343.25;51;3472.8705130000003;0.011866969;0.037170572;0.0;0.0;Nov;2;2;1;2;Returning_Visitor;False
3;50.37333333;4;63.1;91;3827.498846;0.057801418;0.072399527;0.0;0.0;Sep;3;2;6;13;Returning_Visitor;False
2;89.75;1;89.0;49;2104.3114;0.009615385;0.01954189;8.979934615;0.8;May;1;1;4;2;Returning_Visitor;False
0;0.0;0;0.0;27;1199.725758;0.0074074069999999995;0.01691358;9.028406684;0.0;Mar;1;1;2;3;Returning_Visitor;False
0;0.0;0;0.0;30;469.1;0.0;0.015;0.0;0.0;Jul;2;4;4;4;Returning_Visitor;False
3;17.0;0;0.0;18;407.5;0.0;0.02;0.0;0.0;May;2;2;6;5;Returning_Visitor;True
1;0.0;0;0.0;59;2334.105159;0.018421053;0.042076023;0.0;0.0;Dec;2;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;14;115.66666670000001;0.057142857000000005;0.076190476;0.0;0.0;May;3;2;1;13;Returning_Visitor;False
4;265.0;0;0.0;22;616.2033332999999;0.003846154;0.010470085;0.0;0.0;Nov;3;2;6;2;Returning_Visitor;True
1;6.0;0;0.0;97;1643.365907;0.005666666999999999;0.015870587;24.21760276;0.0;Jul;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;17;1926.1333329999998;0.011764706000000002;0.027647058999999998;0.0;0.0;Nov;2;2;4;1;Returning_Visitor;False
1;18.2;0;0.0;44;1310.5;0.042222222000000004;0.065925926;0.0;0.0;Oct;2;2;1;13;Returning_Visitor;False
2;10.77142857;0;0.0;70;2094.138889;0.023611111;0.05224537;0.0;0.0;Jul;2;2;3;1;Returning_Visitor;False
0;0.0;1;108.8;10;322.3666667;0.0;0.009090909;61.80843596;0.0;Nov;2;5;4;2;Returning_Visitor;False
4;320.5;0;0.0;23;1841.171429;0.0;0.003913043;0.0;0.0;Mar;1;1;1;2;New_Visitor;True
1;27.33333333;0;0.0;3;20.0;0.028571429;0.085714286;0.0;0.0;Nov;1;1;4;8;Returning_Visitor;False
7;168.7;0;0.0;34;1062.7047619999998;0.005405405;0.013719826999999999;0.0;0.0;Sep;2;2;3;2;New_Visitor;False
0;0.0;2;38.2;39;873.0;0.01;0.02;0.0;0.0;Sep;1;1;1;4;Returning_Visitor;False
13;189.22151530000002;3;22.5;108;4033.4719979999995;0.007402653;0.013739852;24.02645488;0.0;May;3;2;9;13;Returning_Visitor;True
6;313.0;2;0.0;49;2382.428571;0.022641509;0.048227559;5.513345912;0.0;May;4;2;1;4;Returning_Visitor;True
5;172.2;0;0.0;23;792.7222222;0.0;0.010714286000000002;261.4912857;0.0;Mar;2;2;1;8;New_Visitor;False
0;0.0;0;0.0;11;660.8;0.0;0.0;33.83646892;0.0;June;2;2;6;1;New_Visitor;False
4;171.0;0;0.0;20;745.3333332999999;0.00952381;0.028571429;0.0;0.0;Mar;2;2;1;10;Returning_Visitor;False
6;71.2;0;0.0;101;3800.0892340000005;0.003883495;0.024032277999999997;3.179063602;0.0;Nov;1;1;3;1;Returning_Visitor;False
0;0.0;0;0.0;3;261.0;0.0;0.066666667;0.0;0.0;Mar;2;5;1;10;Returning_Visitor;False
1;36.5;0;0.0;30;1668.116667;0.0;0.023809524;0.0;0.0;Dec;1;1;8;2;Returning_Visitor;False
0;0.0;0;0.0;11;499.0;0.0;0.018181818;0.0;0.0;Dec;4;1;1;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Jul;3;2;4;1;Returning_Visitor;True
0;0.0;0;0.0;15;1861.5;0.0;0.026666667;0.0;0.0;May;3;3;4;3;Returning_Visitor;False
5;83.0;0;0.0;5;29.5;0.04444444400000001;0.059259259;0.0;0.0;Dec;1;1;4;2;Returning_Visitor;True
0;0.0;0;0.0;3;48.0;0.066666667;0.066666667;0.0;0.0;May;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;27;187.0;0.0;0.022222222000000003;0.0;0.0;May;4;2;7;4;Returning_Visitor;False
0;0.0;0;0.0;5;73.0;0.04;0.08;0.0;0.4;May;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;4;42.0;0.0;0.05;0.0;0.0;Dec;2;10;1;2;Returning_Visitor;False
0;0.0;0;0.0;3;36.0;0.0;0.033333333;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;False
14;662.5357142999999;2;58.0;41;854.2863248;0.01875;0.021194084;10.17225;0.0;May;3;2;4;4;Returning_Visitor;True
